,idx,word_guesses,first_pass,solution_words,solution
291,291,Oglio;pere,L Oglio pere NNE,Loglio;perenne,Loglio perenne
292,292,su;lenti;mani;etti,su C C U lenti mani C A R etti,Succulenti;manicaretti,Succulenti manicaretti
293,293,topi;amo;est,U topi amo D est A,Utopia;modesta,Utopia modesta
294,294,ante;la;rema;china,SM ante L la rema C china RI,Smantellare;macchinari,Smantellare macchinari
295,295,ree;redi;ari,TA ree redi T ari E,Tare;ereditarie,Tare ereditarie
296,296,cola;redo;est,F O cola redo M est ICO,Focolare;domestico,Focolare domestico
297,297,anca;ori;petto,M anca T ori S petto,Mancato;rispetto,Mancato rispetto
298,298,eroi;dea,F I eroi dea LE,Fiero;ideale,Fiero ideale
299,299,porta;redi;in,ES porta TO redi V in I,Esportatore;di;vini,Esportatore di vini
300,300,visi;gradi,visi T E gradi T E,Visite;gradite,Visite gradite
301,301,in;chiostro;copia;Ti,in chiostro copia Ti VO,Inchiostro;copiativo,Inchiostro copiativo
302,302,giara;para,MAN giara S para GI,Mangiar;asparagi,Mangiar asparagi
303,303,oli;chef;lime;ari,P oli TI chef AL lime N T ari,Politiche;fallimentari,Politiche fallimentari
304,304,remo;oca;ore,DA remo LT oca L ore,Dare;molto;calore,Dare molto calore
305,305,facce;destra;pala,facce N destra M pala TE,Faccende;strampalate,Faccende strampalate
306,306,sedia;via,CA sedia via NO,Case;di;Aviano,Case di Aviano
307,307,agente;est;orme;rena,L agente ON est A D orme SE rena,La;gente;onesta;dorme;serena,La gente onesta dorme serena
308,308,madia;avola,PIU madia LZ avola,Piuma;di;alavola,Piuma di alavola
309,309,porta;re;erica,porta E re IAM erica NA,Portaerei;americana,Portaerei americana
310,310,re;adipe;Scevola,re S T adipe Scevola NTE,Resta;di;pesce;volante,Resta di pesce volante
311,311,tende;ora,tende A FI ora MI,Tende;a;fiorami,Tende a fiorami
312,312,serpe;osa,ES serpe NS osa,Esser;pensosa,Esser pensosa
313,313,cani;lama;tina,cani C O lama T TU tina,Canicola;mattutina,Canicola mattutina
314,314,redi;lega;ante,C redi BI lega R ante,Credibile;garante,Credibile garante
315,315,mina;rei;ara,DO mina rei N G ara,Dominare;in;gara,Dominare in gara
316,316,ambi;nodi;laccio,B ambi nodi S C O laccio,Bambino;discolaccio,Bambino discolaccio
317,317,avidi;oche;remo,SC avidi P oche remo TE,Scavi;d;ipoché;remote,Scavi d'ipoché remote
318,318,mostra;alato,UO mostra MP alato,Uomo;strampalato,Uomo strampalato
319,319,Graz;topo;mento,S Graz IA topo RTA mento,Sgravia;portamento,Sgravia portamento
320,320,le;strade;lama;china,B A le strade L lama C china,Balestra;della;macchina,Balestra della macchina
321,321,lama;mare;ali;mola;ore,AL lama M mare G ali A mola M ore,Alla;mamma;regaliamo;l;amore,Alla mamma regaliamo l'amore
322,322,con;edere;favo,con C edere favo RI,Concedere;favori,Concedere favori
323,323,scola;rei;Asti,M E scola rei M P Asti,Mescolare;impasti,Mescolare impasti
324,324,conti;dive,RA C conti dive RN E,Racconti;di;Verne,Racconti di Verne
325,325,raggi;gerla;arti,raggi UN gerla NT arti DE,Raggiunger;l;Artide,Raggiunger l'Artide
326,326,prete;denti;lama;nodi;ara;azza,prete N denti A L lama nodi U N ara G azza,Pretendenti;alla;mano;di;una;ragazza,Pretendenti alla mano di una ragazza
327,327,arti;amo;tori;est,arti S T amo L tori CH I est O,Artista;molto;richiesto,Artista molto richiesto
328,328,rade;conti,S T rade conti GU E,Strade;contigue,Strade contigue
329,329,stadi;cori;oli,B U stadi cori A N D oli,Busta;di;coriandoli,Busta di coriandoli
330,330,corda;Eneide;agli,RI corda R Eneide TT agli,Ricordare;nei;dettagli,Ricordare nei dettagli
331,331,osti;est;ava;ante,UN osti L est R ava G ante,Uno;stile;stravagante,Uno stile stravagante
332,332,moro;oca;rose,RU moro S oca rose L L O,Rumoroso;carosello,Rumoroso carosello
333,333,nari;orsa;onda;menta,U nari S orsa F onda menta LE,Una;risorsa;fondamentale,Una risorsa fondamentale
334,334,mici;ali,C A mici ali S A,Camicia;lisa,Camicia lisa
335,335,odi;dive;re,M odi dive ST I re,Modi;di;vestire,Modi di vestire
336,336,re;due;re;re,re S I due re MO re,Residue;remore,Residue remore
337,337,olle;remo;stie,T olle RA remo L E stie,Tollerare;molestie,Tollerare molestie
338,338,sedia;tomo;lista,COR sedia U tomo BI lista,Corse;di;automobilista,Corse di automobilista
339,339,re;moro;manti,E re moro manti C O,Eremo;romantico,Eremo romantico
340,340,unti;pope;colo,unti pope R I colo SO,Un;tipo;pericoloso,Un tipo pericoloso
341,341,via;limone,GIO via limone LLI,Gioviali;monelli,Gioviali monelli
342,342,nano;nano;nido,U nano MI nano nido NEA,Una;nomina;non;idonea,Una nomina non idonea
343,343,son;nate;non;nette,A S son nate non nette,Assonnate;nonnette,Assonnate nonnette
344,344,sola;eco;metafisica,I sola eco metafisica,Isola;ecologica,Isola ecologica
345,345,sonde;nidi;maglio;est,sonde G nidi ST I maglio N est I,Son;degni;di;stima;gli;onesti,Son degni di stima gli onesti
346,346,nave;chiama;re,U nave C chiama D re,Una;vecchia;madre,Una vecchia madre
347,347,tuba;redi;colombo,tuba redi colombo,Tubare;di;Colombo,Tubare di Colombo
348,348,ore;amo;ocarina,S ore LL amo LT ocarina,Sorella;molto;carina,Sorella molto carina
349,349,cuccia;ossa,BOC cuccia R ossa,Bocciucci;arossa,Bocciucci arossa
350,350,Roma;ila;rime;oli,Roma N Z ila C rime V oli,Romanzi;lacrimevoli,Romanzi lacrimevoli
351,351,coni;coni;tino,L A coni coni P O tino,Laconico;nipotino,Laconico nipotino
352,352,sardi;retti,F IS sardi retti V E,Fissar;direttive,Fissar direttive
353,353,cori;Gina,F RA cori Gina LE,Frac;originale,Frac originale
354,354,sci;rose;tori,sci OPE rose T tori ALE,Sciopero;settoriale,Sciopero settoriale
355,355,su;Leda;para,su O Leda RI para RE,Suole;da;riparare,Suole da riparare
356,356,scodella;ami;ore,BO scodella SI ami N ore,Bosco;dell;Asia;Minore,Bosco dell'Asia Minore
357,357,ala;oche;baia,ala N oche A B baia,Alano;che;abbaia,Alano che abbaia
358,358,gente;ape;ante,AR gente RI ape S ante,Argenteria;pesante,Argenteria pesante
359,359,ago;mosca;nato,ago NI S mosca TE nato,Agonismo;scatenato,Agonismo scatenato
360,360,arti;remi;are,Q U arti E remi LI T are,Quartiere;militare,Quartiere militare
361,361,est;conci;tori,G est I conci LI A tori,Gesti;conciliatori,Gesti conciliatori
362,362,avi;desco;fisse;oli,D avi desco N fisse G oli A,Davide;sconfisse;Golia,Davide sconfisse Golia
363,363,tre;mori;asso,E S tre mori B asso,Estremo;ribasso,Estremo ribasso
364,364,divo;zia;iris;osa,divo R zia T iris P osa TI,Divorziati;risposati,Divorziati risposati
365,365,cale;noce;leste,cale noce leste,Caleño;celeste,Caleño celeste
366,366,frate;libro;etti,I frate L libro N Z etti,I;fratelli;Ronzetti,I fratelli Ronzetti
367,367,avolo;sai;re,F avolo sai M P re SA,Favolosa;impresa,Favolosa impresa
368,368,ila;ora;sud,CH ila V ora sud A,Chi;lavora;sudà,Chi lavora sudà
369,369,Ebe;Lete;esche,L Ebe L Lete D esche,Le;belle;tedesche,Le belle tedesche
370,370,dive;Eros,dive R S Eros E,Diverse;rose,Diverse rose
371,371,Eros;avi;perla;tese;re,Eros A L avi TA perla GE N tese re NA,È;rosa;la;vita;per;la;gente;serena,È rosa la vita per la gente serena
372,372,api;cola;Era,U N api C cola C AM Era,Una;piccola;camera,Una piccola camera
373,373,ovest;Ra;di;ari,PR ovest Ra OR di N ari E,Prove;straordinarie,Prove straordinarie
374,374,nave;nana,U nave nana IF,Una;vena;naif,Una vena naif
375,375,somali;zio,R I somali zio SO,Riso;malizioso,Riso malizioso
376,376,re;epa;Ate,re T T epa G Ate,Rette;pagate,Rette pagate
377,377,dio;ori;rotto,O dio S ori MB rotto,Odioso;rimbrotto,Odioso rimbrotto
378,378,oste;ode;lana,L oste RZ ode L lana VE,Lo;sterzo;della;nave,Lo sterzo della nave
379,379,ari;come,SC ari come RCI,Scarico;merci,Scarico merci
380,380,olle;Giove;celle,C olle Giove R celle SE,Collegio;vercellese,Collegio vercellese
381,381,ape;sili;are,S ape R sili MI T are,Sapersi;limitare,Sapersi limitare
382,382,ava;api;rade;lame;alati,UN ava ST api ANU rade L lame RIC alati N A,Una;vasta;pianura;dell;America;Latina,Una vasta pianura dell'America Latina
383,383,cane;tra;in;sala,cane S tra D in sala TA,Canestra;d;insalata,Canestra d'insalata
384,384,idolo;scolari,idolo RI M U scolari,I;dolori;muscolari,I dolori muscolari
385,385,ali;nodi;etto,CI C ali nodi F etto SO,Cicalino;difettoso,Cicalino difettoso
386,386,oca;lista;stria,V oca lista U stria CO,Vocalist;austriaco,Vocalist austriaco
387,387,cappa;redi;orsa;chino;eco;raggio,S cappa redi C orsa S A chino N eco raggio SO,Scappare;di;corsa;sa;chi;non;è;coraggioso,Scappare di corsa sa chi non è coraggioso
388,388,striscia;ori,MAE striscia T ori,Maestri;sciatori,Maestri sciatori
389,389,massi;ore;Po;abile,massi M ore S Po N S abile,Massimo;responsabile,Massimo responsabile
390,390,scopa;sante,LO scopa S sante,Losco;passante,Losco passante
391,391,grammi;in;stalla,PRO grammi in stalla TI,Programmi;installati,Programmi installati
392,392,Natura,MA Natura TI,Manan;turi,Manan turi
393,393,re;nasi;ante,SI re nasi B I L ante,Sirena;sibilante,Sirena sibilante
394,394,codice;rana;leoni,CAL codice rana PO leoni C O,Calco;di;Cera;napoleonico,Calco di Cera napoleonico
395,395,pesci;ante,A pesci A M ante,Ape;sciamante,Ape sciamante
396,396,are;rei;mina,P are rei L LU mina TO,Parere;illuminato,Parere illuminato
397,397,lastra;tale,"lastra DA, STA tale",La;strada;statale,La strada statale
398,398,pale;arpe;mento,pale S arpe NT I mento,Palesar;pentimento,Palesar pentimento
399,399,Erei;est;maso;Udine,VIV Erei N est RE maso LIT Udine,Vivere;in;estrema;solitudine,Vivere in estrema solitudine
400,400,ambi;naso;petto,B ambi naso S petto SA,Bambina;sospettosa,Bambina sospettosa
401,401,ala;rea;con;ferita,UN ala U rea con ferita,Una;laurea;conferita,Una laurea conferita
402,402,Pellico;conto,Pellico LA conto TO,Pellicola;con;Totò,Pellicola con Totò
403,403,rema;sola;remi;colo,C rema sola remi RA colo SA,Crema;solare;miracolosa,Crema solare miracolosa
404,404,anta;dita;tegole,C anta R dita N tegole,Cantar;di;tante;gole,Cantar di tante gole
405,405,are;dio;dio,U S are MO dio dio SI,Usare;modi;odiosi,Usare modi odiosi
406,406,legge;in;aria,legge OR D in aria,Legge;ordinaria,Legge ordinaria
407,407,mate;ras;Siam;olle,mate ras Siam olle,Materassi;a;molle,Materassi a molle
408,408,celle;rei;tema;tic,E C celle rei N MA tema tic A,Eccellere;in;matematica,Eccellere in matematica
409,409,fari;Lazio;isba;Ate,fari L Lazio N isba G LI Ate,Far;illazioni;sbagliate,Far illazioni sbagliate
410,410,torre;tellina;osti,torre N tellina S C osti,Torrentelli;nascosti,Torrentelli nascosti
411,411,tra;ala;scia,tra CC I ala scia TA,Traccia;lasciata,Traccia lasciata
412,412,orto;nei;ami,P orto nei NL ami ERA,Portone;in;lamiera,Portone in lamiera
413,413,Po;stie;cono;mici,Po stie cono mici,Posti;economici,Posti economici
414,414,rebus;sol,T rebus sol E,Tre;bussole,Tre bussole
415,415,Eva;re;tende;egra;Udine;agli;mini,Eva N OP re tende R egra TI T Udine D agli UO mini,È;vano;pretendere;gratitudine;dagli;uomini,È vano pretendere gratitudine dagli uomini
416,416,leggio;dita,NO leggio dita XI,Noleggio;di;taxi,Noleggio di taxi
417,417,posta;posta;avo,PRO posta ES posta avo CE,Proposta;esposta;a;voce,Proposta esposta a voce
418,418,Agar;acino;la,UN Agar acino F I la,Una;gara;cinofila,Una gara cinofila
419,419,tre;mori;orso,E S tre mori M orso,Estremo;rimorso,Estremo rimorso
420,420,vere;di;more,A vere di SA more,Avere;disamore,Avere disamore
421,421,ode;rea;nido,G ode rea N nido RO,Godere;anni;d;oro,Godere anni d'oro
422,422,armi;refi;re,F armi S E refi GU re,Far;misere;figure,Far misere figure
423,423,do;lampone;ali,do L O lampone T I ali,Dolola;monetali,Dolola monetali
424,424,arti;ali;Rodi;rime;si,arti S T ali B E Rodi E SP rime R si,Artista;libero;di;esprimersi,Artista libero di esprimersi
425,425,Gi;Rodi;Orte,Gi Rodi M Orte,Giro;di;morte,Giro di morte
426,426,ave;nani;mori;belli,ave RI nani mori belli ON E,Aver;in;animo;ribellione,Aver in animo ribellione
427,427,gilet;ore;do,A gilet ore A do R,Agile;toreador,Agile toreador
428,428,Po;litri;ali,Po P O litri B ali,Popoli;tribali,Popoli tribali
429,429,velo;anelli;pica,velo CI T anelli P pica,Velocità;nell;ippica,Velocità nell'ippica
430,430,oboe;letto,PR oboe letto RE,Probo;elettore,Probo elettore
431,431,navi;oca;sale,U navi T oca sale,Un;avito;casale,Un avito casale
432,432,avolo;some,F avolo some NU,Favoloso;menu,Favoloso menu
433,433,re;rosa;su;cera,P re MU rosa su O cera,Premurosa;suocera,Premurosa suocera
434,434,arpa;Che;legge;re;agli;mici;mese;nodi;etto,D arpa C Che legge re agli A mici C O mese G nodi A F F etto,Dar;pacche;leggere;agli;amici;come;segno;di;affetto,Dar pacche leggere agli amici come segno di affetto
435,435,porta;dito,UN OS porta R dito,Uno;sport;ardito,Uno sport ardito
436,436,ave;Tempi;Oneglia;ari,ave RE Tempi S M Oneglia F F ari,Avere;tempsimo;negli;affari,Avere tempsimo negli affari
437,437,orche;alettone,orche ST R alettone,Orchestra;lettone,Orchestra lettone
438,438,porta;testa;vere;tori,IM porta N testa F vere tori A L E,Importante;staff;erteoriale,Importante staff erteoriale
439,439,metri;anelli,D E metri O PI anelli,Demetrio;Pianelli,Demetrio Pianelli
440,440,con;orda,CI con L orda,Cicco;norda,Cicco norda
441,441,sala;temi,IN sala temi S TE,Insalate;miste,Insalate miste
442,442,posate;ale,posate A T R ale,Posa;teatrale,Posa teatrale
443,443,oste;nero;redi;Rita,S oste nero P E redi CA Rita,Sostener;opere;di;carità,Sostener opere di carità
444,444,assale;oste;ore,assale P oste R I ore,Assale;posteriore,Assale posteriore
445,445,fori;adipe;nei;denti,E U fori adipe RSO nei M P U denti,Euforia;di;persone;impudenti,Euforia di persone impudenti
446,446,dardi;ari;ambi;odi;ari,dardi N ari I N C ambi odi DO L L ari,Dar;dinari;in;cambio;di;dollari,Dar dinari in cambio di dollari
447,447,mari;lana,mari E L lana VA,Mariella;Nava,Mariella Nava
448,448,oca;olivo;ari,V oca B olivo LG ari,Vocaboli;volgari,Vocaboli volgari
449,449,tori;ed;essi;tori,S tori ed essi tori T MO,Storie;des;sitori;tmo,Storie des sitori tmo
450,450,tra;mesti;mola,tra mesti mola NTI,Trame;stimolanti,Trame stimolanti
451,451,odi;odi;ore,odi AT odi TT AT ore,Odiato;dittatore,Odiato dittatore
452,452,espressi;India;etto,espressi O NE India L etto,Espressione;in;dialetto,Espressione in dialetto
453,453,ara;rea;Di;chino,B ara rea Di chino,Barare;a;dichino,Barare a dichino
454,454,seta;teli;nata,DIS seta N teli MO nata,Dissetante;limonata,Dissetante limonata
455,455,Muti;Rodi;tori,TE Muti SSI Rodi T TA tori,Temutissiro;dittatori,Temutissiro dittatori
456,456,Pi;astri;ami;are,Pi astri N ami LIT are,Piastrina;militare,Piastrina militare
457,457,arco;somme,COL arco N somme,Colar;consommé,Colar consommé
458,458,Ro;fon;Di;amari,P Ro fon Di T amari N E,Profondità;marine,Profondità marine
459,459,fa;area;sai,fa T IC area S sai,Faticare;assai,Faticare assai
460,460,pesca;Sam,pesca D I Sam,Pesca;di;Sam,Pesca di Sam
461,461,balene;fan,C A balene fan D E,Cabale;nefande,Cabale nefande
462,462,esca;mina,FR esca NO mina,Fresca;nomina,Fresca nomina
463,463,pia;arpa;etti,pia N T arpa L etti,Piantar;paletti,Piantar paletti
464,464,dee;vate,O N dee LE vate,Onde;elevate,Onde elevate
465,465,auto;edili;etti;pera,auto R edili B R etti DO pera,Autore;di;libretti;d;opera,Autore di libretti d'opera
466,466,rigo;some;do,rigo RO some T O do,Rigoroso;metodo,Rigoroso metodo
467,467,per;di;boriosi,O per A di AL boriosi,Opera;di;Albiori,Opera di Albiori
468,468,vene;ali,vene ZI ali DO,Venezia;Lido,Venezia Lido
469,469,orma;lepre;viso,F orma lepre A V viso,Formale;preavviso,Formale preavviso
470,470,Oglio;soma,RIG Oglio soma IS,Rigoglioso;mais,Rigoglioso mais
471,471,Reno;api;ocra;via;va;via,T Reno R api D ocra CO via va RSA via,Treno;rapido;cracovia;Varsavia,Treno rapido cracovia-Varsavia
472,472,anca;tegame,SFI anca N tegame,Sfiancante;game,Sfiancante game
473,473,else;re;re,B else C re TA I re,Bel;secreteire,Bel secreteire
474,474,casco;per,NU casco per TA,Nuca;scoperta,Nuca scoperta
475,475,mini;ombrello;di,mini ST ombrello di ATI,Ministro;bellowodi,Ministro bellowodi
476,476,volte;pere,volte A M pere,Volte;a;mepere,Volte a mepere
477,477,con;ariete,con TR ariete SI,Contrarie;tesi,Contrarie tesi
478,478,fari;Eva;aro;oli,A F fari CH Eva NNO aro T oli,Affari;che;vanno;a;rotoli,Affari che vanno a rotoli
479,479,leggio;est,leggio N est E,Leggi;oneste,Leggi oneste
480,480,orsi;re;pero,C orsi DI re CU pero,Corsi;di;recupero,Corsi di recupero
481,481,rovi;arca;etti,rovi S T arca S S etti,Rovistar;cassetti,Rovistar cassetti
482,482,rocca;divi;dei;aste;mani,B rocca divi N O dei C aste L L I RO mani,Brocca;di;vino;dei;castelli;romani,Brocca di vino dei castelli romani
483,483,musi;aria;colta,musi C aria S colta TA,Musica;riasscoltata,Musica riasscoltata
484,484,sedia;assi;nati,MAS sedia PP assi O nati,Masse;di;appassionati,Masse di appassionati
485,485,unte;mari;letto,unte mari letto,Un;tema;riletto,Un tema riletto
486,486,mani;Edison;est,mani E R Edison est E,Maniere;disoneste,Maniere disoneste
487,487,avi;avi;Eva,L avi T avi EN Eva,La;vita;vive;n;è,La vita vive n è
488,488,dio;semina,O dio semina C CE,Odiose;minacce,Odiose minacce
489,489,usci;rea;collare,R I usci rea D E collare,Riuscire;a;decollare,Riuscire a decollare
490,490,lame;di;aria,lame di A O R aria,La;media;oraria,La media oraria
491,491,peri;losco;Giurato,peri C O losco N Giurato,Pericolo;scongiurato,Pericolo scongiurato
492,492,mani;redi;conti,mani E redi S conti NUE,Maniere;discontinue,Maniere discontinue
493,493,Cipro;odi;petto,RE Cipro C odi S petto,Reciproco;dispetto,Reciproco dispetto
494,494,amo;osti;lista;Talia,F amo S osti lista I Talia NO,Famoso;stilista;italiano,Famoso stilista italiano
495,495,risi;avi;tori,risi C A T avi T tori A,Risicata;vittoria,Risicata vittoria
496,496,arti;perle;oli,P arti RE perle oli E,Partire;per;l;Eolie,Partire per l'Eolie
497,497,linea;panna,MA linea P panna TI,Maline;appannati,Maline appannati
498,498,fra;sega;ante,fra sega L ante,Frase;galante,Frase galante
499,499,tra;rive;ali,S tra T rive RB ali,Stratri;verbali,Stratri verbali
500,500,ed;parasta;tori,S ed I parasta tori O,Sedia;rastaorio,Sedia rastaorio
501,501,tre;mendicanti;belli,tre mendicanti R I belli,Tremendi;canti;ribelli,Tremendi canti ribelli
502,502,colt;ara;nana,colt I V ara nana S,Coltivar;ananas,Coltivar ananas
503,503,alberi;oste;tese;ape;are,S C I alberi SP oste D A tese NZ ape N S are,Scialbe;risposte;date;senza;pensare,Scialbe risposte date senza pensare
504,504,chiave;tale;di;mostri,"chiave RO, tale NTO L O di mostri",Chi;à;vero;talento;lo;dimostri,Chi à vero talento lo dimostri
505,505,fa;ciac;punta,fa C ciac O M punta,Faccia;compunta,Faccia compunta
506,506,pedale;peri;lati;di;ore;di;etto,OS pedale peri M A lati di CU ore E di P etto,Ospedale;per;i;malati;di;cuore;e;di;petto,Ospedale per i malati di cuore e di petto
507,507,ala;amo;tomi;orata,M ala T amo L tomi GLI orata,Malata;molto;migliorata,Malata molto migliorata
508,508,Lodi;cono,PAO Lodi A cono,Paolo;diacono,Paolo diacono
509,509,pia;tele;visi,IM pia N TO tele visi VO,Impianto;televisivo,Impianto televisivo
510,510,tori;Leda;ore,S tori EL Leda M ore,Storielle;d;amore,Storielle d'amore
511,511,torero;manti,AU torero manti C O,Autore;romantico,Autore romantico
512,512,pia;otri;tino,pia TT otri E S tino,Piatto;triestino,Piatto triestino
513,513,topi;ode;serti,AL topi AN ode serti CO,Altopiano;desertico,Altopiano desertico
514,514,re;porte;ring;lese,re porte ring lese,Reporter;inglese,Reporter inglese
515,515,amo;Liegi;viale,L amo G Liegi O viale,La;moglie;gioviale,La moglie gioviale
516,516,ode;stie;orsi,M ode stie S B orsi,Modesti;esborsi,Modesti esborsi
517,517,more;in;menti;ile,A more in DI menti C A B ile,Amore;indimenticabile,Amore indimenticabile
518,518,,S ala medio CA,Salame;di;oca,Salame di oca
519,519,tute;armi;re,tute L armi N O re NNI,Tutelar;minorenni,Tutelar minorenni
520,520,tori;aro,AL tori P aro,Alto;riparo,Alto riparo
521,521,si;agli;malati,VI si TA agli A M malati,Visita;agli;ammalati,Visita agli ammalati
522,522,Alpi;tante;parti,P Alpi tante parti T A,Palpitante;partita,Palpitante partita
523,523,tram;ara;oste,tram AND ara IP oste RI,Tramandar;ai;posteri,Tramandar ai posteri
524,524,orme;di;sordi,E N orme di sordi N E,Enorme;disordine,Enorme disordine
525,525,mani;teso,IM mani teso RI,Immani;tesori,Immani tesori
526,526,asse;redi;miss;nari,asse S SO redi miss IO nari O,Assessore;dimissionario,Assessore dimissionario
527,527,re;rete;Po,P re NDE rete M Po,Prendere;tempo,Prendere tempo
528,528,rena;rena;ali;tende,F rena rena T U R ali tende NZE,Frenare;naturali;tendenze,Frenare naturali tendenze
529,529,fa;fa;Nemi;anta;ore,fa N fa R O Nemi LL anta T ore,Fanfarone;millantatore,Fanfarone millantatore
530,530,ascia;teca;are;ore,L ascia teca NT are I L C U ore,Lasciate;cantare;il;cuore,Lasciate cantare il cuore
531,531,nodo;duna;la,A nodo duna P I la,Anodo;d;una;pila,Anodo d'una pila
532,532,su;sci;are;manica;astro,su sci T are I M manica T astro FI,Suscitare;immani;catastrofi,Suscitare immani catastrofi
533,533,scia;lane;ode,scia BO lane LF ode RO,Sciabola;nel;foderò,Sciabola nel foderò
534,534,Giove;uva;capi,LA Giove NT uva capi TA,La;gioventù;va;capita,La gioventù va capita
535,535,ellissi;ori;ratto,B ellissi M ori T ratto,Bellissimo;ritratto,Bellissimo ritratto
536,536,re;tra;rete;remo,re GIS tra rete R remo TI,Registrare;terremoti,Registrare terremoti
537,537,ratti;ossi,BU ratti NI R ossi,Burattini;rossi,Burattini rossi
538,538,sole;tea;orto,sole R tea P P orto,Solerte;apporto,Solerte apporto
539,539,arpa;leggio,F arpa L leggio,Far;palleggio,Far palleggio
540,540,Asti;come;saggi,IC Asti come S saggi O,Icastico;messaggio,Icastico messaggio
541,541,man;eco;letti,man I eco L letti V E,Manie;collettive,Manie collettive
542,542,laser;ramo;rena,laser ramo rena,La;sera;morena,La sera morena
543,543,con;su;ricamatrici,con su ricamatrici,Consumar;trici,Consumar t ric i
544,544,nero;copie;tese,U nero I copie M ON tese,Un;eroico;piemontese,Un eroico piemontese
545,545,nari;dadi;tesi,U nari D dadi P O tesi,Una;ridda;d;ipotesi,Una ridda d'ipotesi
546,546,risi;riso;riso;risi,PU risi NCE riso LA riso R risi,Puri;sinceri;solari;sorrisi,"Puri, sinceri, solari sorrisi"
547,547,armi;re;recise,D armi SU re P recise,Dar;misure;precise,Dar misure precise
548,548,porta;mento;ante;cono;nido,COM porta mento G A L ante cono G nido NNA,Comportamento;galante;con;ogni;donna,Comportamento galante con ogni donna
549,549,remi;dente,remi S C R E dente,Re;miscredente,Re miscredente
550,550,anca;tea;tesa,SFI anca N tea T tesa,Sfiancante;attesa,Sfiancante attesa
551,551,menti;Tecla;rose,S menti Tecla M O rose,Smentite;clamorose,Smentite clamorose
552,552,ora;di;oca,SP ora di C oca SO,Sporadico;caso,Sporadico caso
553,553,nel;lido;nati,A nel lido nati,Anelli;donati,Anelli donati
554,554,seri;riso,E S seri R riso,Esser;irriso,Esser irriso
555,555,nani;ore;arto,U nani MOS ore P arto,Un;animoso;reparto,Un animoso reparto
556,556,pica;rasi;mi;tic,ROM pica rasi G mi S tic I,Rompicara;sigmistici,Rompicara sigmistici
557,557,costa;Teresa,S costa N Teresa,Scostante;resa,Scostante resa
558,558,Pi;cola;cola,Pi C cola S cola RA,Piccola;scolara,Piccola scolara
559,559,re;lire;Cipro,re G A lire Cipro CI,Regali;reciproci,Regali reciproci
560,560,remo;semina;care;alato;alfa,E remo semina S care GN alato D alfa I,Eremo;seminascare;gnalato;dal;Fai,"Eremo seminascare gnalato dal ""Fai"""
561,561,dea;Ate,RON dea RM Ate,Ronde;armate,Ronde armate
562,562,dardi;etti;recise,dardi R etti V E P recise,Dar;direttive;precise,Dar direttive precise
563,563,attore;sci,P attore sci SSO,Patto;rescisso,Patto rescisso
564,564,oca;olio;vino;Ati,V oca B olio V vino NUS Ati,Vocaboli;ovvi;non;usati,Vocaboli ovvi non usati
565,565,oca;epe;ante,GI oca R epe S ante,Giocare;pesante,Giocare pesante
566,566,scopa;saggio,BRU scopa S saggio,Brush;passaggio,Brush passaggio
567,567,lana;rade;eco,lana T U rade LL eco SE,La;natura;delle;cose,La natura delle cose
568,568,ode;arti;anni,SP ode ST arti R anni,Spodestar;tiranni,Spodestar tiranni
569,569,Itaca;enti,L Itaca MB I enti,Litac;ambienti,Litac ambienti
570,570,oste;amo;orate,C oste GI amo NIT orate,Coste;già;monitorate,Coste già monitorate
571,571,nano;Macerata;si,U nano IOS Macerata O si,Una;noiosa;ceratasi,Una noiosa ceratasi
572,572,,S oste nere CO stie con O micio nero SI,Sostenere;costi;economici;onerosi,Sostenere costi economici onerosi
573,573,pollai;ali,A M pollai ali N A,Ampolla;ialina,Ampolla ialina
574,574,arti;remi;ante,P arti remi G R ante,Partir;emigrante,Partir emigrante
575,575,rocca;tiara;esca,B rocca tiara B esca TI,Broccati;arabescati,Broccati arabescati
576,576,do;cieco;etti,do L cieco N F etti,Dolci;e;confetti,Dolci e confetti
577,577,gente;are,AR gente OM are,Argenteo;mare,Argenteo mare
578,578,rena;tasca;nata,SE rena tasca NZ O nata,Serenata;scanzonata,Serenata scanzonata
579,579,moschea;cane,moschea F RI cane,Mosche;africane,Mosche africane
580,580,asse;odi;vaso,asse DI odi N vaso RI,Assedio;d;invasori,Assedio d'invasori
581,581,legge;ras;puma,legge ras puma,Leggera;spuma,Leggera spuma
582,582,ondine;mi;ione,B ondine mi S S ione,Bond;in;emissione,Bond in emissione
583,583,sergente;desta,ES sergente MO desta,Esser;gente;modesta,Esser gente modesta
584,584,dei;olla;ile,F E dei NCR olla B ile,Fede;incrollabile,Fede incrollabile
585,585,are;unto;in;Ponente,US are unto NO in DI S Ponente,Usare;un;tono;indisponente,Usare un tono indisponente
586,586,dio;odi;dio,O dio S odi SSI dio,Odioso;dissidio,Odioso dissidio
587,587,Po;tinti,S Po tinti VU,Spot;in;tivù,Spot in tivù
588,588,larice;cava,larice R cava NA,La;ricerca;vana,La ricerca vana
589,589,ape;sante;dita,UN ape sante E R E dita,Una;pesante;eredità,Una pesante eredità
590,590,rospi;tigre,AVE rospi tigre CI,Aver;ospiti;greci,Aver ospiti greci
591,591,pie;asso;lati;razzi,A M pie D asso lati T E R razzi,Ampi;ed;assolati;terrazzi,Ampi ed assolati terrazzi
