,idx,word_guesses,first_pass,solution_words,solution
290,290,anta;epa;ami;orso;rema,C anta R epa R L ami D orso rema RIU,Cantare;parlar;m;idoro;seren,"Cantare ""parlar m'idoro seren"""
291,291,Oglio;pere,L Oglio pere NNE,Loglio;perenne,Loglio perenne
292,292,su;lenti;campioni;etti,su C C U lenti campioni C A R etti,Succulenti;campionari,Succulenti campionari
293,293,topi;amo;est,U topi amo D est A,Utopia;modesta,Utopia modesta
294,294,ante;la;rema;china,SM ante L la rema C china RI,Smantellare;macchinari,Smantellare macchinari
295,295,ree;redi;ari,TA ree redi T ari E,Tare;ereditarie,Tare ereditarie
296,296,cola;redo;est,F O cola redo M est ICO,Focolare;domestico,Focolare domestico
297,297,anca;ori;petto,M anca T ori S petto,Mancato;rispetto,Mancato rispetto
298,298,eroi;dea,F I eroi dea LE,Fiore;ideale,Fiore ideale
299,299,porta;redi;in,ES porta TO redi V in I,Esportatore;di;vini,Esportatore di vini
300,300,visi;gradi,visi T E gradi T E,Visit;egradi,Visit egradi
301,301,in;chiostro;copia;sta,in chiostro copia sta VO,Inchiostra;copiastavo,Inchiostra copiastavo
302,302,giara;para,MAN giara S para GI,Mangiar;asparagi,Mangiar asparagi
303,303,oli;chef;lime;ari,P oli TI chef AL lime N T ari,Politiçe;falmantari,Politiçe falmantari
304,304,remo;oca;ore,DA remo LT oca L ore,Dare;molto;calore,Dare molto calore
305,305,facce;destra;pala,facce N destra M pala TE,Faccende;strampalate,Faccende strampalate
306,306,sedia;via,CA sedia via NO,Case;di;Aviano,Case di Aviano
307,307,agente;est;orme;rena,L agente ON est A D orme SE rena,La;gente;onesta;dorme;serena,La gente onesta dorme serena
308,308,madia;ava,PIU madia LZ ava,Piuma;di;alzavola,Piuma di alzavola
309,309,porta;re;erica,porta E re IAM erica NA,Portaerei;americana,Portaerei americana
310,310,re;adipe;Scevola,re S T adipe Scevola NTE,Resta;di;pese;colante,Resta di pese colante
311,311,tende;ora,tende A FI ora MI,Tende;a;fiorami,Tende a fiorami
312,312,serpe;osa,ES serpe NS osa,Esser;pensosa,Esser pensosa
313,313,cani;lama;Tina,cani C O lama T TU Tina,Canicola;mattutina,Canicola mattutina
314,314,redi;Ero;ante,C redi BI Ero R ante,Credie;rorante,Credie rorante
315,315,mina;rei;ara,DO mina rei N G ara,Dominare;in;gara,Dominare in gara
316,316,ambi;nodi;laccio,B ambi nodi S C O laccio,Bambino;discolaccio,Bambino discolaccio
317,317,avaro;oche;remo,SC avaro P oche remo TE,Scava;r;opuche;remote,Scava r'opuche remote
318,318,mostra;alato,UO mostra MP alato,Uomo;strampalato,Uomo strampalato
319,319,Graz;topo;mento,S Graz IA topo RTA mento,Sgraziata;portamento,Sgraziata portamento
320,320,zia;cime;lama;china,B A zia cime L lama C china,Baziacia;mella;macchina,Baziacia mella macchina
321,321,lama;mare;ali;mola;ore,AL lama M mare G ali A mola M ore,Alla;mamma;regalià;m;amore,Alla mamma regalià m'amore
322,322,con;edere;arnia,con C edere arnia RI,Concedere;aniar,Concedere aniar
323,323,Scola;rei;Asti,M E Scola rei M P Asti,Mescolare;impasti,Mescolare impasti
324,324,conti;dive,RA C conti dive RN E,Racconti;di;Vene,Racconti di Vene
325,325,raggi;zaino;abilità,raggi UN zaino NT abilità DE,Raggiunza;i;nobili tà,Raggiunza i' nobili tà
326,326,prete;denti;lama;nodi;ara;azza,prete N denti A L lama nodi U N ara G azza,Pretendenti;alla;manò;di;una;ragazza,Pretendenti alla manò di una ragazza
327,327,arti;amo;tori;est,arti S T amo L tori CH I est O,Artista;molto;richiesto,Artista molto richiesto
328,328,rade;conti,S T rade conti GU E,Strade;contigue,Strade contigue
329,329,stadi;cori;oli,B U stadi cori A N D oli,Busta;di;coriandoli,Busta di coriandoli
330,330,corda;ode;agli,RI corda R ode TT agli,Ricordar;ode;tettagli,Ricordar ode tettagli
331,331,osti;est;ava;ante,UN osti L est R ava G ante,Uno;stile;stravagante,Uno stile stravagante
332,332,Moro;oca;rose,RU Moro S oca rose L L O,Rumoroso;carosello,Rumoroso carosello
333,333,nari;orsa;onda;menta,U nari S orsa F onda menta LE,Una;risorsa;fondamentale,Una risorsa fondamentale
334,334,mici;ali,C A mici ali S A,Camicia;lisa,Camicia lisa
335,335,odi;dive;fante,M odi dive ST I fante,Modi;di;vestifante,Modi di vestifante
336,336,re;lunedì;re;re,re S I lunedì re MO re,Resilune;diremo,Resilune diremo
337,337,orci;remo;stie,T orci RA remo L E stie,Torciremo;lestie,Torciremo lestie
338,338,refe;tomo;lista,COR refe U tomo BI lista,Corre;fu;tombalistica,Corre fu tombalistica
339,339,re;moro;manti,E re moro manti C O,Eremo;romantico,Eremo romantico
340,340,unti;pope;colo,unti pope R I colo SO,Un;tipo;pericoloso,Un tipo pericoloso
341,341,via;occhio,GIO via occhio LLI,Giovião;chihilli,Giovião chihilli
342,342,nano;nano;nido,U nano MI nano nido NEA,Una;nomina;non;idonea,Una nomina non idonea
343,343,son;nate;non;nette,A S son nate non nette,Assonnate;nonnette,Assonnate nonnette
344,344,sola;eco;dialettica,I sola eco dialettica,Isola;ecodialettica,Isola ecodialettica
345,345,stazioni;nidi;maglio;est,stazioni G nidi ST I maglio N est I,Sta;zioni;di;stima;gli;onesti,Sta zioni di stima gli onesti
346,346,nave;chiama;re,U nave C chiama D re,Una;vecchia;madre,Una vecchia madre
347,347,tuba;redi;gatto,tuba redi gatto,Tubare;di;gattò,Tubare di gattò
348,348,ore;amo;ocarina,S ore LL amo LT ocarina,Sorella;molta;carina,Sorella molta carina
349,349,tana;ossa,BOC tana R ossa,Boctanar;rossa,Boctanar rossa
350,350,Pisa;ila;rime;oli,Pisa N Z ila C rime V oli,Pisanzi;lacrimevoli,Pisanzi lacrimevoli
351,351,coni;coni;tino,L A coni coni P O tino,Laconico;niotino,Laconico niotino
352,352,sardi;retti,F IS sardi retti V E,Fissar;direttive,Fissar direttive
353,353,cori;Gina,F RA cori Gina LE,Frac;originale,Frac originale
354,354,sci;rose;tori,sci OPE rose T tori ALE,Sciopero;settoriale,Sciopero settoriale
355,355,su;Leda;para,su O Leda RI para RE,Suole;da;riparare,Suole da riparare
356,356,scodella;ami;ore,BO scodella SI ami N ore,Boscò;dell;asia;minore,Boscò dell'asia minore
357,357,ala;oche;baia,ala N oche A B baia,Alano;che;abbaia,Alano che abbaia
358,358,gente;ape;ante,AR gente RI ape S ante,Argenteria;pesante,Argenteria pesante
359,359,ascia;mosca;nato,ascia NI S mosca TE nato,Ascianis;moscatena,Ascianis moscatena
360,360,arti;remi;are,Q U arti E remi LI T are,Quartiere;militare,Quartiere militare
361,361,est;addobbi;tori,G est I addobbi LI A tori,Gesti;addobbiali,Gesti addobbiali
362,362,avi;desco;radici;oli,D avi desco N radici G oli A,Davide;scornadi;cigna,Davide scornadi cigna
363,363,Anton;mori;asso,E S Anton mori B asso,Esatton;moribasso,Esatton moribasso
364,364,divo;zia;Iolanta;osa,divo R zia T Iolanta P osa TI,Divorziali;antaposti,Divorziali antaposti
365,365,baie;noce;lepri,baie noce lepri,Baieño;celepri,Baieño celepri
366,366,sciarpa;libro;etti,I sciarpa L libro N Z etti,I;sciarpal;libronzetti,I sciarpal libronzetti
367,367,avolo;sai;re,F avolo sai M P re SA,Favolosa;impresa,Favolosa impresa
368,368,ila;ora;sud,CH ila V ora sud A,Chi;lavora;suda,Chi lavora suda
369,369,Ebe;Lete;esche,L Ete L Lete D esche,Le;tele;tedesche,Le tele tedesche
370,370,dive;Eros,dive R S Eros E,Diverse;rose,Diverse rose
371,371,Eros;avi;perla;tese;re,Eros A L avi TA perla GE N tese re NA,È;rosa;la;vita;per;la;gente;serena,È rosa la vita per la gente serena
372,372,api;cola;Era,U N api C cola C AM Era,Una;piccola;caméra,Una piccola caméra
373,373,ovest;Ra;di;ari,PR ovest Ra OR di N ari E,Prove;stradinarie,Prove stradinarie
374,374,nave;nana,U nave nana IF,Una;vena;nana,Una vena nana if
375,375,somali;zio,R I somali zio SO,Riso;malizioso,Riso malizioso
376,376,re;epa;Ate,re T T epa G Ate,Rette;pagate,Rette pagate
377,377,dio;ori;rotto,O dio S ori MB rotto,Odioso;rimbrotto,Odioso rimbrotto
378,378,oste;ode;lana,L oste RZ ode L lana VE,Lo;sterzo;della;nave,Lo sterzo della nave
379,379,ari;come,SC ari come RCI,Scarico;merci,Scarico merci
380,380,olle;Giove;celle,C olle Giove R celle SE,Collegio;vercellese,Collegio vercellese
381,381,ape;sili;are,S ape R sili MI T are,Sapersi;limitare,Sapersi limitare
382,382,ava;api;rade;lame;alati,UN ava ST api ANU rade L lame RIC alati N A,Una;vasta;pianura;del;Lameri;calati,Una vasta pianura del'Lameri calati
383,383,cane;tra;in;sala,cane S tra D in sala TA,Canestra;d;insalata,Canestra d'insalata
384,384,idolo;scolari,idolo RI M U scolari,I;dolori;muscolari,I dolori muscolari
385,385,ali;nodi;etto,CI C ali nodi F etto SO,Ciclino;difettoso,Ciclino difettoso
386,386,oca;lista;stria,V oca lista U stria CO,Vocalista;austriaco,Vocalista austriaco
387,387,cappa;redi;orsa;chino;eco;raggio,S cappa redi C orsa S A chino N eco raggio SO,Scappare;di;corsa;sa;chi;non;è;coraggioso,Scappare di corsa sa chi non è coraggioso
388,388,strisciante;ori,MAE strisciante T ori,Maestri;scianti,Maestri scianti
389,389,massi;ore;Po;abile,massi M ore S Po N S abile,Massimo;responsabile,Massimo responsabile
390,390,scopa;sante,LO scopa S sante,Losco;passante,Losco passante
391,391,grammi;in;stalla,PRO grammi in stalla TI,Programmi;installati,Programmi installati
392,392,novella,MA novella TI,Manov;ellati,Manov ellati
393,393,re;nasi;ante,SI re nasi B I L ante,Sirena;sibilante,Sirena sibilante
394,394,codice;rana;leoni,CAL codice rana PO leoni C O,Calco;di;cera;napolitano,Calco di cera napolitano
395,395,pesci;ante,A pesci A M ante,Ape;sciamante,Ape sciamante
396,396,are;rei;mina,P are rei L LU mina TO,Parere;illuminato,Parere illuminato
397,397,lastra;tardo,"lastra DA, STA tardo",La;strada;statardo,La strada statardo
398,398,pale;arpe;mento,pale S arpe NT I mento,Palesar;pentimento,Palesar pentimento
399,399,Erei;est;maso;Udine,VIV Erei N est RE maso LIT Udine,Viveri;in;estrema;solitudine,Viveri in estrema solitudine
400,400,ambi;na;petto,B ambi na S petto SA,Bambina;sospettosa,Bambina sospettosa
401,401,ala;rea;con;tac,UN ala U rea con tac,Una;laura;con tac,Una laura con tac
402,402,Pellico;menu,Pellico LA menu TO,Pellicola;men;unto,Pellicola men unto
403,403,rema;sola;remi;colo,C rema sola remi RA colo SA,Crem;solare;miracolosa,Crem solare miracolosa
404,404,anta;dita;tegole,C anta R dita N tegole,Cantar;di;tante;gole,Cantar di tante gole
405,405,are;dio;dio,U S are MO dio dio SI,Usare;modi;odiosi,Usare modi odiosi
406,406,legge;in;aria,legge OR D in aria,Legge;ordinaria,Legge ordinaria
407,407,mate;ras;Saba;orci,mate ras Saba orci,Materassa;b;orici,Materassa b orici
408,408,celle;rei;tema;tic,E C celle rei N MA tema tic A,Eccellere;in;matematica,Eccellere in matematica
409,409,vie;Lazio;isba;Ate,vie L Lazio N isba G LI Ate,Vi;ellazio;nisbagliate,Vi ellazio nisbagliate
410,410,bus;ostrica;osti,bus N ostrica S C osti,Busnosteri;cascisti,Busnosteri cascisti
411,411,tra;ala;scia,tra CC I ala scia TA,Traccia;lasciata,Traccia lasciata
412,412,orto;nei;ami,P orto nei NL ami ERA,Portone;in;lamiera,Portone in lamiera
413,413,Po;stie;cono;mici,Po stie cono mici,Posti;economici,Posti economici
414,414,eco;sol,T eco sol E,Teco;solole,Teco solole
415,415,Eva;re;tende;malata;Udine;agli;mini,Eva N OP re tende R malata TI T Udine D agli UO mini,È;vano;pretendere;malattità;titudi;nedagliuomini,È vano pretendere malattità titudi nedagliuomini
416,416,leggio;dita,NO leggio dita XI,Noleggio;di;taxi,Noleggio di taxi
417,417,posta;posta;avo,PRO posta ES posta avo CE,Proposta;esposta;a;voce,Proposta esposta a voce
418,418,Agar;mais;la,UN Agar mais F I la,Una;gara;imasfila,Una gara imasfila
419,419,tre;mori;orso,E S tre mori M orso,Estremo;rimorso,Estremo rimorso
420,420,vere;di;more,A vere di SA more,Avere;disamore,Avere disamore
421,421,ode;rea;tenda,G ode rea N tenda RO,Godere;ante;n;darò,Godere ante n'darò
422,422,armi;refi;re,F armi S E refi GU re,Far;misere;figure,Far misere figure
423,423,tardo;ribes;ali,tardo L O ribes T I ali,Tardol;oristiali,Tardol oristiali
424,424,arti;ali;Rodi;rime;la,arti S T ali B E Rodi E SP rime R R la,Artisti;liberi;di;esprimentr,Artisti liberi di esprimentr
425,425,in;Rodi;Orvieto,in Rodi M Orvieto,Inro;di;morvieto,Inro di morvieto
426,426,ave;cani;mori;belli,ave RI cani mori belli ON E,Aver;ic;animo;riebellione,Aver ic animo riebellione
427,427,maglietta;ore;Vittorio,A maglietta ore A Vittorio R,Amali;ettoare,Amali ettoare
428,428,Po;litri;ali,Po P O litri B ali,Popoli;tribali,Popoli tribali
429,429,velo;anelli;pica,velo CI T anelli P pica,Veloicità;nell;ippica,Veloicità nell'ippica
430,430,ocarina;letto,PR ocarina letto RE,Proca;rinate,Proca rinate
431,431,navi;oca;aule,U navi T oca aule,Un;avito;caule,Un avito caule
432,432,avolo;some,F avolo some NU,Favoloso;menu,Favoloso menu
433,433,re;rosa;su;cera,P re MU rosa su O cera,Premurosa;suocera,Premurosa suocera
434,434,arpa;chi;legge;re;agli;mici;mese;nodi;etto,D arpa C chi legge re agli A mici C O mese G nodi A F F etto,Dar;pacchi;leggere;agli;amici;come;segno;di;affetto,Dar pacchi leggere agli amici come segno di affetto
435,435,porta;dito,UN OS porta R dito,Uno;sport;ardito,Uno sport ardito
436,436,ave;gas;Oneglia;ari,ave RE gas S M Oneglia F F ari,Avere;gassoni;glie;affari,Avere gassoni glie affari
437,437,orche;asfalto,orche ST R asfalto,Orchestra;sfalato,Orchestra sfalato
438,438,porta;testa;vere;tori,IM porta N testa F vere tori A L E,Importante;staff;etoriale,Importante staff etoriale
439,439,metri;anelli,D E metri O PI anelli,Demetrio;pianelli,Demetrio pianelli
440,440,tra;orda,CI tra L orda,Citra;Lorda,Citra Lorda
441,441,sala;temi,IN sala temi S TE,Insalate;misiste,Insalate misiste
442,442,posate;Ale,posate A T R Ale,Posa;teatrale,Posa teatrale
443,443,oste;nero;redi;Rita,S oste nero P E redi CA Rita,Sostenere;pedi;ca;rita,Sostenere pedi ca rita
444,444,bus;oste;ore,bus P oste R I ore,Buspo;steriore,Buspo steriore
445,445,fori;adipe;castori;denti,E U fori adipe RSO castori M P U denti,Euforiar;di;persoca;storti,Euforiar di persoca storti
446,446,strali;ari;ambi;odi;ari,strali N ari I N C ambi odi DO L L ari,Str;alina;ri;incam;bi;odollari,Str alina ri incam bi bi odollari
447,447,mari;lana,mari E L lana VA,Mariella;Nava,Mariella Nava
448,448,oca;olivo;ari,V oca B olivo LG ari,Vocaboli;volgari,Vocaboli volgari
449,449,tori;col;strani;tori,S tori col strani tori T MO,Storico;str;anito;ritmo,Storico str anito ritmo
450,450,tra;mesti;mola,tra mesti mola NTI,Trame;stimolanti,Trame stimolanti
451,451,odi;odi;ore,odi AT odi TT AT ore,Odiate;dittatore,Odiate dittatore
452,452,espressi;ginepro;etto,espressi O NE ginepro L etto,Espressione;di;neprotto,Espressione di neprotto
453,453,ara;rea;tra;chino,B ara rea tra chino,Barare;a;trachino,Barare a trachino
454,454,cera;teli;nata,DIS cera N teli MO nata,Discerante;limonata,Discerante limonata
455,455,Muti;Rodi;tori,TE Muti SSI Rodi T TA tori,Temutissiro;dittatori,Temutissiro dittatori
456,456,Pi;stelle;ami;are,Pi stelle N ami LIT are,Pistlelle;namilite,Pistlelle namilite
457,457,lato;somme,COL lato N somme,Colla;tonsonne,Colla tonsonne
458,458,Ro;fon;di;Ricasoli,P Ro fon di T Ricasoli N E,Profondi;ricasi,Profondi ricasi
459,459,fa;area;sai,fa T IC area S sai,Faticare;assai,Faticare assai
460,460,limone;Sam,limone D I Sam,Limon;ed;isam,Limon ed isam
461,461,squali;fan,C A squali fan D E,Casqua;lìfande,Casqua lìfande
462,462,esca;mina,FR esca NO mina,Fresca;nomina,Fresca nomina
463,463,pia;arpa;etti,pia N T arpa L etti,Piantar;paletti,Piantar paletti
464,464,dee;vate,O N dee LE vate,Onde;elevate,Onde elevate
465,465,auto;edili;etti;pera,auto R edili B R etti DO pera,Autore;di;libretti;d;opera,Autore di libretti d'opera
466,466,semicircolo;some;do,semicircolo RO some T O do,Semicirco;laro,Semicirco laro
467,467,tra;di;superbi,O tra A di AL superbi,Otraa;di;asperi,Otraa di asperi
468,468,seno;ali,seno ZI ali DO,Senozia;lido,Senozia lido
469,469,orma;lepre;viso,F orma lepre A V viso,Formale;preavviso,Formale preavviso
470,470,Oglio;soma,RIG Oglio soma IS,Rigoglioso;mais,Rigoglioso mais
471,471,Reno;api;ocre;via;va;via,T Reno R api D ocre CO via va RSA via,Treno;rapido;decreto;revarsa,Treno rapido decreto-revarsa
472,472,anca;tegame,SFI anca N tegame,Sfiancante;game,Sfiancante game
473,473,orci;re;re,B orci C re TA I re,Bor;ciretai,Bor ciretai
474,474,casco;per,NU casco per TA,Nucc;ascoperta,Nucc ascoperta
475,475,mini;ombrello;di,mini ST ombrello di ATI,Ministro;bellorlo,Ministro bellorlo
476,476,volte;pere,volte A M pere,Volte;a;mepere,Volte a mepere
477,477,con;Aries,con TR Aries SI,Contrari;esis,Contrari esis
478,478,fari;Eva;aro;oli,A F fari CH Eva NNO aro T oli,Affari;che;vanno;a;rotoli,Affari che vanno a rotoli
479,479,leggio;est,leggio N est E,Leggi;oneste,Leggi oneste
480,480,orsi;re;pero,C orsi DI re CU pero,Corsi;di;recupero,Corsi di recupero
481,481,rovi;arca;etti,rovi S T arca S S etti,Rovistar;cassetti,Rovistar cassetti
482,482,rocca;divi;numi;aste;mani,B rocca divi N O numi C aste L L I RO mani,Brocca;di;vino;numi;castelli;romani,Brocca di vino numi castelli romani
483,483,musi;aria;colta,musi C aria S colta TA,Musicar;ialtaata,Musicar ialtaata
484,484,sedia;assi;nati,MAS sedia PP assi O nati,Masse;di;appassionati,Masse di appassionati
485,485,unte;mari;letto,unte mari letto,Un;tema;riletto,Un tema riletto
486,486,mani;Edison;est,mani E R Edison est E,Maniera;disoneste,Maniera disoneste
487,487,avi;avi;Eva,L avi T avi EN Eva,La;vita;vien;e;va,La vita vien e va
488,488,dio;semina,O dio semina C CE,Odiose;minacce,Odiose minacce
489,489,usci;rea;collare,R I usci rea D E collare,Riuscire;a;decollare,Riuscire a decollare
490,490,lame;tra;aria,lame tra A O R aria,La;metra;aria,La metra aria
491,491,peri;losca;Tosi,peri C O losca N Tosi,Pericolo;scantonosi,Pericolo scantonosi
492,492,mani;redi;usi,mani E redi S usi NUE,Maniere;disusate,Maniere disusate
493,493,Cipro;odi;petto,RE Cipro C odi S petto,Reciproco;dispetto,Reciproco dispetto
494,494,amo;osti;lista;Talia,F amo S osti lista I Talia NO,Famoso;stilita;lianoso,Famoso stilita lianoso
495,495,risi;avi;tori,risi C A T avi T tori A,Risicata;vittoria,Risicata vittoria
496,496,arto;perle;oli,P arto RE perle oli E,Partore;per;l;olie,Partore per l'olie
497,497,ghirigoro;rospo,MA ghirigoro P rospo TI,Maghirig;oroprosot,Maghirig oroprosot
498,498,fra;sega;ante,fra sega L ante,Frase;galante,Frase galante
499,499,tra;rive;ali,S tra T rive RB ali,Stratri;verbali,Stratri verbali
500,500,tra;contrafforte;tori,S tra I contrafforte tori O,Strai;contraforte,Strai contraforte
501,501,tre;mendicanti;belli,tre mendicanti R I belli,Tremendi;canti;riebili,Tremendi canti riebili
502,502,colt;ara;gamba,colt I V ara gamba S,Coltivar;aambas,Coltivar aambas
503,503,rami;oste;tese;ape;are,S C I rami SP oste D A tese NZ ape N S are,Scirami;sposteda;tese;nza;pensare,Scirami sposteda tese nza pensare
504,504,chiave;tale;di;rospi,"chiave RO, tale NTO L O di rospi",Chi;è;vero;talento;lo;diròspì,Chi è vero talento lo diròspì
505,505,fa;occhio;bolla,fa C occhio M bolla,Facoc;chiombo,Facoc chiombo
506,506,pedale;peri;lati;di;ore;di;etto,OS pedale peri M A lati di CU ore E di P etto,Ospedale;per;i;malati;di;cuore;e;di;petto,Ospedale per i malati di cuore e di petto
507,507,ala;amo;tomi;orata,M ala T amo L tomi GLI orata,Malata;molto;migliorata,Malata molto migliorata
508,508,lodi;cono,PAO lodi A cono,Paolo;diacono,Paolo diacono
509,509,pia;tele;visi,IM pia N TO tele visi VO,Impianto;televisivo,Impianto televisivo
510,510,tori;Leda;ore,S tori EL Leda M ore,Storieda;m;ore,Storieda m'ore
511,511,toro;manti,AU toro manti C O,Autoro;mantico,Autoro mantico
512,512,pia;otri;tino,pia TT otri E S tino,Piatto;riestino,Piatto riestino
513,513,topi;ode;lauri,AL topi AN ode lauri CO,Altopiano;delaurico,Altopiano delaurico
514,514,re;porte;ring;lese,re porte ring lese,Reporter,Reporter inglese
515,515,amo;Rodi;garage,L amo G Rodi O garage,La;mogro;diogarage,La mogro diogarage
516,516,ode;stie;orsi,M ode stie S B orsi,Modesti;esborsi,Modesti esborsi
517,517,more;in;menti;ile,A more in DI menti C A B ile,Amore;indimenticabile,Amore indimenticabile
518,518,ala;medio,S ala medio CA,Salame;di;oca,Salame di oca
519,519,tute;vie;re,tute L vie N O re NNI,Tutele;violate,Tutele violate
520,520,tori;aro,AL tori P aro,Alto;riparo,Alto riparo
521,521,si;di;parenti,VI si TA di A M parenti,Visita;diam;parenti,Visita diam parenti
522,522,Alpi;tante;parti,P Alpi tante parti T A,Palpitante;partita,Palpitante partita
523,523,tram;ara;oste,tram AND ara IP oste RI,Tramandar;ai;posteri,Tramandar ai posteri
524,524,orme;di;sordi,E N orme di sordi N E,Enorme;disordine,Enorme disordine
525,525,mani;teso,IM mani teso RI,Immani;tesori,Immani tesori
526,526,asse;redi;miss;nari,asse S SO redi miss IO nari O,Assessore;di missionario,Assessore di missionario
527,527,re;rete;Po,P re NDE rete M Po,Prendere;tempo,Prendere tempo
528,528,rena;rena;ali;tende,F rena rena T U R ali tende NZE,Frenare;naturali;tendenze,Frenare naturali tendenze
529,529,fa;fa;Nemi;anta;rime,fa N fa R O Nemi LL anta T rime,Fanfaroni;millantatri,Fanfaroni millantatri
530,530,ascia;teca;are;ore,L ascia teca NT are I L C U ore,Lasciate;cantare;il;cuore,Lasciate cantare il cuore
531,531,nodo;duna;la,A nodo duna P I la,Anodo;d;una;pila,Anodo d'una pila
532,532,su;sci;are;manica;astro,su sci T are I M manica T astro FI,Suscitare;immani;catarifì,Suscitare immani catarifì
533,533,scia;lane;ode,scia BO lane LF ode RO,Sciabola;nel;foderò,Sciabola nel foderò
534,534,Giove;riso;capi,LA Giove NT riso capi TA,La;gioventr;i;scopi,La gioventr i i scopi
535,535,ellissi;ori;ratto,B ellissi M ori T ratto,Bellissimo;ritratto,Bellissimo ritratto
536,536,re;tra;rete;remo,re GIS tra rete R remo TI,Registare;terremoti,Registare terremoti
537,537,ratti;ossi,BU ratti NI R ossi,Burattini;rossi,Burattini rossi
538,538,sole;tea;orto,sole R tea P P orto,Solerte;apporto,Solerte apporto
539,539,arpa;leggio,F arpa L leggio,Far;palleggio,Far palleggio
540,540,Asti;come;poli,IC Asti come S poli O,Icastico;mespolio,Icastico mespolio
541,541,si;Ero;letti,si I Ero L letti V E,Siie;rolette,Siie rolette
542,542,laser;ramo;rene,laser ramo rene,La;seram;orene,La seram orene
543,543,tra;su;sarte,tra su sarte,Trasusar;tarte,Trasusar tarte
544,544,terno;copie;tese,U terno I copie M ON tese,U;termo;icontese,U termo icontese
545,545,nari;dadi;tesi,U nari D dadi P O tesi,Una;ridda;d;adipesti,Una ridda d'adipesti
546,546,risi;riso;riso;risi,PU risi NCE riso LA riso R risi,Puri;sinceri;solari;sorrisi,"Puri, sinceri, solari sorrisi"
547,547,armi;re;re,D armi SU re P re P re,Dar;misure;prepre,Dar misure prepre
548,548,porta;mento;ante;cono;nido,COM porta mento G A L ante cono G nido NNA,Comportamento;galante;con;ogni;donna,Comportamento galante con ogni donna
549,549,remi;dente,remi S C R E dente,Re;miscredente,Re miscredente
550,550,anca;tea;tesa,SFI anca N tea T tesa,Sfiancante;attesa,Sfiancante attesa
551,551,menti;Tecla;rose,S menti Tecla M O rose,Smentite;clamorose,Smentite clamorose
552,552,ora;tra;oca,SP ora tra C oca SO,Sporatra;caco,Sporatra caco
553,553,in;lido;nati,A in lido nati,Ailidi;onati,Ailidi onati
554,554,seri;olio,E S seri R olio,Esser;irolio,Esser irolio
555,555,nani;ore;arto,U nani MOS ore P arto,Un;anomoso;reparto,Un anomoso reparto
556,556,pica;tesi;mi;tic,ROM pica tesi G mi S tic I,Rompicate;sigmistici,Rompicate sigmistici
557,557,costa;tresa,S costa N tresa,Sostantre;sasa,Sostantre sasa
558,558,canti;cola;cola,canti C cola S cola RA,Canticco;lasscola,Canticco lasscola
559,559,re;li;Cipro,re G A li li Cipro CI,Regali;liciproc,Regali liciproc
560,560,remo;semina;care;alato;alfa,E remo semina S care GN alato D alfa I,Eremo;seminascare;gnalato;dal;fa;I,"Eremo seminascare gnalato dal ""fa"" ""I"
561,561,Giove;Ate,RON Giove RM Ate,Ronjo;vermate,Ronjo vermate
562,562,strali;etti;recise,strali R etti V E P recise,Str;alienetti;precisi,Str alienetti precisi
563,563,attore;sci,P attore sci SSO,Patto;rescisso,Patto rescisso
564,564,oca;olio;olio;Ati,V oca B olio V olio NUS Ati,Vocaboli;ovio;lun;sati,Vocaboli ovio lun sati
565,565,oca;epe;ante,GI oca R epe S ante,Giocare;pesante,Giocare pesante
566,566,spazzola;tema,BRU spazzola S tema,Brusa;zolastem,Brusa zolastem
567,567,lana;rade;eco,lana T U rade LL eco SE,La;natura;delle;cose,La natura delle cose
568,568,ode;arti;anni,SP ode ST arti R anni,Spodestar;tiranni,Spodestar tiranni
569,569,Aia;enti,L Aia MB I enti,Laià;mibienti,Laià mibienti
570,570,oste;amo;orate,C oste GI amo NIT orate,Coste;già;monumentate,Coste già monumentate
571,571,nano;Pesaro;si,U nano IOS Pesaro O si,Una;noiosa;roosiasi,Una noiosa roosiasi
572,572,oste;nere;stie;con;coda;lastra,S oste nere CO stie con O coda lastra SI,Sostenere;costie;conocodai;lastrasi,Sostenere costie conocodai lastrasi
573,573,stie;ali,A M stie ali N A,Amstiea;lina,Amstiea lina
574,574,arti;remi;ante,P arti remi G R ante,Partire;migrante,Partire migrante
575,575,ora;tiara;esca,B ora tiara B esca TI,Boratia;rabescati,Boratia rabescati
576,576,do;cieco;etti,do L cieco N F etti,Dolci;e;confetti,Dolci e confetti
577,577,gente;are,AR gente OM are,Argenteo;mare,Argenteo mare
578,578,rena;tasca;nata,SE rena tasca NZ O nata,Senerata;scanzonata,Senerata scanzonata
579,579,moschea;cane,moschea F RI cane,Mosche;africane,Mosche africane
580,580,asse;odi;giara,asse DI odi N giara RI,Assedio;d;ingiari,Assedio d'ingiari
581,581,legge;ras;puma,legge ras puma,Leggera;spuma,Leggera spuma
582,582,ondine;Po;Teseo,B ondine Po S S Teseo,Bond;in;epocheo,Bond in epocheo
583,583,sergentino;desta,ES sergentino MO desta,Esser;genti;nomodesta,Esser genti nomodesta
584,584,dèi;olla;ile,F E dèi NCR olla B ile,Fede;incrollabile,Fede incrollabile
585,585,are;unto;in;ponente,US are unto NO in DI S ponente,Usare;un;tono;indiponente,Usare un tono indiponente
586,586,dio;odi;dio,O dio S odi SSI dio,Odioso;dissidio,Odioso dissidio
