,idx,word_guesses,first_pass,solution_words,solution
292,292,su;lenti;mani;etti,su C C U lenti mani C A R etti,Succulenti;manicaretti,Succulenti manicaretti
293,293,topi;amo;est,U topi amo D est A,Utopia;modesta,Utopia modesta
294,294,ante;la;rema;china,SM ante L la rema C china RI,Smantellare;macchinari,Smantellare macchinari
295,295,ree;redi;ari,TA ree redi T ari E,Tare;ereditarie,Tare ereditarie
296,296,cola;redo;est,F O cola redo M est ICO,Focolare;domestico,Focolare domestico
297,297,anca;ori;petto,M anca T ori S petto,Mancato;rispetto,Mancato rispetto
298,298,prodi;dea,F I prodi dea LE,Fipro;diadale,Fipro diadale
299,299,porta;redi;in,ES porta TO redi V in I,Esportatore;di;vini,Esportatore di vini
300,300,visi;gradi,visi T E gradi T E,Visite;graduate,Visite graduate
301,301,in;chiostro;copia;ti,in chiostro copia ti VO,Inchiostro;copiativo,Inchiostro copiativo
302,302,giara;para,MAN giara S para GI,Mangiar;asparagi,Mangiar asparagi
303,303,oli;chef;lime;ari,P oli TI chef AL lime N T ari,Politiche;fallimentari,Politiche fallimentari
304,304,remo;oca;ore,DA remo LT oca L ore,Dare;molto;calore,Dare molto calore
305,305,facce;destra;pala,facce N destra M pala TE,Faccende;strampalate,Faccende strampalate
306,306,sedia;via,CA sedia via NO,Case;di;Aviano,Case di Aviano
307,307,agente;est;orme;rena,L agente ON est A D orme SE rena,La;gente;onesta;dorme;serena,La gente onesta dorme serena
308,308,madia;ava,PIU madia LZ ava,Piuma;di;alzavamo,Piuma di alzavamo
309,309,porta;re;erica,porta E re IAM erica NA,Portaerei;americana,Portaerei americana
310,310,re;adipe;Scevola,re S T adipe Scevola NTE,Resta;di;pese;volante,Resta di pese volante
311,311,tende;ora,tende A FI ora MI,Tende;a;fiorami,Tende a fiorami
312,312,serpe;osa,ES serpe NS osa,Esser;pensosa,Esser pensosa
313,313,cani;lama;Tina,cani C O lama T TU Tina,Canicola;mattutina,Canicola mattutina
314,314,redi;lega;ante,C redi BI lega R ante,Creditile;garante,Creditile garante
315,315,mina;rei;ara,DO mina rei N G ara,Dominare;in;gara,Dominare in gara
316,316,ambi;nodi;laccio,B ambi nodi S C O laccio,Bambino;discolaccio,Bambino discolaccio
317,317,avidi;oche;remo,SC avidi P oche remo TE,Scavi;d;ipoche;remote,Scavi d'ipoche remote
318,318,mostra;alato,UO mostra MP alato,Uomo;strampalato,Uomo strampalato
319,319,Graz;topo;mento,S Graz IA topo RTA mento,Sgraziato;portamento,Sgraziato portamento
320,320,zia;strade;lama;china,B A zia strade L lama C china,Baziatra;della;Macchina,Baziatra della Macchina
321,321,lama;mare;ali;morsa;ore,AL lama M mare G ali A morsa M ore,Alla;mamma;regaliamo;s;amore,Alla mamma regaliamo s'amore
322,322,con;edere;favo,con C edere favo RI,Concedere;favori,Concedere favori
323,323,scola;rei;Asti,M E scola rei M P Asti,Mescolare;impasti,Mescolare impasti
324,324,conti;dive,RA C conti dive RN E,Racconti;di;Verne,Racconti di Verne
325,325,raggi;gerla;arti,raggi UN gerla NT arti DE,Raggiunger;l;antartide,Raggiunger l'antartide
326,326,don;denti;lama;nodi;ara;azza,don N denti A L lama nodi U N ara G azza,Dondentiali;lama;nodi;un;ara;gazzara,Dondentiali lama nodi un ara gazzara
327,327,arti;amo;tori;est,arti S T amo L tori CH I est O,Artista;molto;richiesto,Artista molto richiesto
328,328,rade;conti,S T rade conti GU E,Strade;contigue,Strade contigue
329,329,stadi;cori;oli,B U stadi cori A N D oli,Busta;di;coriandoli,Busta di coriandoli
330,330,corda;Eneide;agli,RI corda R Eneide TT agli,Ricordare;nei;dettagli,Ricordare nei dettagli
331,331,osti;est;ava;ante,UN osti L est R ava G ante,Uno;stile;stravagante,Uno stile stravagante
332,332,moro;oca;rose,RU moro S oca rose L L O,Rumoroso;carosello,Rumoroso carosello
333,333,nari;orsa;onda;menta,U nari S orsa F onda menta LE,Una;risorsa;fondamentale,Una risorsa fondamentale
334,334,mici;ali,C A mici ali S A,Camicia;lisa,Camicia lisa
335,335,odi;dive;re,M odi dive ST I re,Modi;di;vestire,Modi di vestire
336,336,re;omino;re;re,re S I omino re MO re,Resimino;moremo,Resimino moremo
337,337,olle;remo;stie,T olle RA remo L E stie,Tollerare;molestie,Tollerare molestie
338,338,sedia;tomo;lista,COR sedia U tomo BI lista,Corse;di;automobilista,Corse di automobilista
339,339,re;moro;manti,E re moro manti C O,Eremo;romantico,Eremo romantico
340,340,unti;pope;colo,unti pope R I colo SO,Un;tipo;pericoloso,Un tipo pericoloso
341,341,via;lima,GIO via lima LLI,Gioviail;amalli,Gioviail amalli
342,342,nano;nano;nido,U nano MI nano nido NEA,Una;nomina;non;idonea,Una nomina non idonea
343,343,son;nate;non;nette,A S son nate non nette,Assonnate;nonnette,Assonnate nonnette
344,344,sola;eco;estetica,I sola eco estetica,Isole;coestetica,Isole coestetica
345,345,stazioni;nidi;maglio;est,stazioni G nidi ST I maglio N est I,Sta;zioni;di;stima;gli;onesti,Sta zioni di stima gli onesti
346,346,nave;chiama;re,U nave C chiama D re,Una;vecchia;madre,Una vecchia madre
347,347,fez;redi;passero,fez redi passero,Fezzre;di;passero,Fezzre di passero
348,348,ore;amo;ocarina,S ore LL amo LT ocarina,Sorella;molto;carina,Sorella molto carina
349,349,casa;ossa,BOC casa R ossa,Boccasara;rosa,Boccasara rosa
350,350,Assisi;ila;rime;oli,Assisi N Z ila C rime V oli,Assisi;nzialcrimevoli,Assisi nzialcrimevoli
351,351,coni;coni;tino,L A coni coni P O tino,Laconico;nipotino,Laconico nipotino
352,352,sardi;retti,F IS sardi retti V E,Fissar;direttive,Fissar direttive
353,353,cori;Gina,F RA cori Gina LE,Franco;Rigigionale,Franco Rigigionale
354,354,sci;rose;tori,sci OPE rose T tori ALE,Sciopero;settoriale,Sciopero settoriale
355,355,su;Leda;para,su O Leda RI para RE,Suole;da;riparare,Suole da riparare
356,356,scodella;ami;ore,BO scodella SI ami N ore,Boscò;dell;Asia;Minore,Boscò dell'Asia Minore
357,357,ala;oche;rada,ala N oche A B rada,Alano;che;abrada,Alano che abrada
358,358,gente;ape;ante,AR gente RI ape S ante,Argenteria;pesante,Argenteria pesante
359,359,ago;mosca;nato,ago NI S mosca TE nato,Agonismo;scatenato,Agonismo scatenato
360,360,arti;remi;are,Q U arti E remi LI T are,Quartiere;militare,Quartiere militare
361,361,est;conci;tori,G est I conci LI A tori,Gesti;conciliatori,Gesti conciliatori
362,362,avi;desco;ferme;oli,D avi desco N ferme G oli A,Davide;sconferme;golia,Davide sconferme golia
363,363,tre;mori;asso,E S tre mori B asso,Estremo;ribasso,Estremo ribasso
364,364,divo;zia;iris;osa,divo R zia T iris P osa TI,Divorziate;rispostati,Divorziate rispostati
365,365,cale;noce;leste,cale noce leste,Calenoce;leste,Calenoce leste
366,366,frate;libro;etti,I frate L libro N Z etti,I;fratelli;borbonzetti,I fratelli borbonzetti
367,367,avolo;sai;re,F avolo sai M P re SA,Favolosa;impresa,Favolosa impresa
368,368,ila;ora;sud,CH ila V ora sud A,Chi;lavora;sudà,Chi lavora sudà
369,369,ila;Lete;esche,L ila L Lete D esche,Li;nella;tedesche,Li nella tedesche
370,370,dive;Eros,dive R S E,Diverse;opere,Diverse opere
371,371,Eros;avi;perla;tese;re,Eros A L avi TA perla GE N tese re NA,È;rosa;la;vita;per;la;gente;serena,È rosa la vita per la gente serena
372,372,api;cola;Era,U N api C cola C AM Era,Una;piccola;camera,Una piccola camera
373,373,ovest;Ra;di;ari,PR ovest Ra OR di N ari E,Prove;straordinarie,Prove straordinarie
374,374,nave;nana,U nave nana IF,Una;vena;nana,Una vena nana
375,375,somali;zio,R I somali zio SO,Riso;malizioso,Riso malizioso
376,376,re;epa;Ate,re T T epa G Ate,Rette;pagate,Rette pagate
377,377,dio;ori;rotto,O dio S ori MB rotto,Odioso;rimbrotto,Odioso rimbrotto
378,378,oste;ode;lana,L oste RZ ode L lana VE,Lo;sterzo;della;nave,Lo sterzo della nave
379,379,ari;come,SC ari come RCI,Scarico;merci,Scarico merci
380,380,olle;Giove;celle,C olle Giove R celle SE,Collegio;vercellese,Collegio vercellese
381,381,ape;aia;are,S ape R aia MI T are,Saperea;imitare,Saperea imitare
382,382,ava;api;rade;lame;alati,UN ava ST api ANU rade L lame RIC alati N A,Una;vasta;pianura;dell;America;Latina,Una vasta pianura dell'America Latina
383,383,cane;tra;in;sala,cane S tra D in sala TA,Canestra;d;insalata,Canestra d'insalata
384,384,ibis;scolari,ibis RI M U scolari,I;bisri;muscolari,I bisri muscolari
385,385,ali;nodi;etto,CI C ali nodi F etto SO,Cicalino;difettoso,Cicalino difettoso
386,386,oca;lista;stria,V oca lista U stria CO,Vocalista;austriaco,Vocalista austriaco
387,387,cappa;redi;orsa;chino;eco;raggio,S cappa redi C orsa S A chino N eco raggio SO,Scappare;di;corsa;sa;chi;non;è;coraggioso,Scappare di corsa sa chi non è coraggioso
388,388,strisciante;ori,MAE strisciante T ori,Maestri;scianti,Maestri scianti
389,389,massi;ore;Po;abile,massi M ore S Po N S abile,Massimo;responsabile,Massimo responsabile
390,390,scopa;sante,LO scopa S sante,Losco;passante,Losco passante
391,391,grammi;in;stalla,PRO grammi in stalla TI,Programmi;installati,Programmi installati
392,392,noli,MA noli TI,Manoli;tizi,Manoli tizi
393,393,re;nasi;ante,SI re nasi B I L ante,Sirena;sibilante,Sirena sibilante
394,394,codice;rana;leoni,CAL codice rana PO leoni C O,Calco;di;cerano;poleionario,Calco di cerano poleionario
395,395,pesci;ante,A pesci A M ante,Ape;sciamante,Ape sciamante
396,396,are;rei;mina,P are rei L LU mina TO,Parere;illuminato,Parere illuminato
397,397,lastra;tale,"lastra DA, STA tale",La;strada;statale,La strada statale
398,398,pale;cetre;mento,pale S cetre NT I mento,Palesce;trentimento,Palesce trentimento
399,399,Erei;est;aia;Udine,VIV Erei N est RE aia LIT Udine,Vivere;in;estrema;aiutudine,Vivere in estrema aiutudine
400,400,ambi;naso;petto,B ambi naso S petto SA,Bambina;sospettosa,Bambina sospettosa
401,401,ala;rea;con;ferita,UN ala U rea con ferita,Una;laurea;conferita,Una laurea conferita
402,402,Pellico;menu,Pellico LA menu TO,Pellicola;men;unto,Pellicola men unto
403,403,rema;sola;remi;colo,C rema sola remi RA colo SA,Crema;solare;miracolosa,Crema solare miracolosa
404,404,antina;dita;tegole,C antina R dita N tegole,Cantin;ar;dite;nego,Cantin ar dite nego
405,405,are;dio;dio,U S are MO dio dio SI,Usare;modi;odiosi,Usare modi odiosi
406,406,legge;in;aria,legge OR D in aria,Legge;ordinaria,Legge ordinaria
407,407,mate;ras;Siam;olle,mate ras Siam olle,Materassi;a;molle,Materassi a molle
408,408,celle;rei;tema;tic,E C celle rei N MA tema tic A,Eccellere;in;matematica,Eccellere in matematica
409,409,fari;Lazio;isba;Ate,fari L Lazio N isba G LI Ate,Far;ilarità;sbagliate,Far ilarità sbagliate
410,410,auto;tellina;osti,auto N tellina S C osti,Autonelline;scostati,Autonelline scostati
411,411,tra;ala;scia,tra CC I ala scia TA,Traccia;lasciata,Traccia lasciata
412,412,orto;nei;ami,P orto nei NL ami ERA,Portone;in;lamiera,Portone in lamiera
413,413,Po;stie;cono;mici,Po stie cono mici,Posti;economici,Posti economici
414,414,reo;sol,T reo sol E,Tre;oscole,Ti [Ha una frase risolutiva] = reo [La precede in musica] = sol
415,415,Eva;re;tende;egra;Udine;agli;mini,Eva N OP re tende R egra TI T Udine D agli UO mini,È;vano;pretendere;gratitudine;dagli;uomini,È vano pretendere gratitudine dagli uomini
416,416,leggio;dita,NO leggio dita XI,Noleggio;di;taxi,Noleggio di taxi
417,417,posta;posta;avo,PRO posta ES posta avo CE,Proposta;esposta;a;voce,Proposta esposta a voce
418,418,Agar;acino;la,UN Agar acino F I la,Una;gara;cinofila,Una gara cinofila
419,419,tre;mori;orso,E S tre mori M orso,Estremo;rimorso,Estremo rimorso
420,420,vere;di;more,A vere di SA more,Avere;disamore,Avere disamore
421,421,ode;rea;nido,G ode rea N nido RO,Godere;anni;d;oro,Godere anni d'oro
422,422,armi;refi;re,F armi S E refi GU re,Far;misere;figure,Far misere figure
423,423,do;lampone;ali,do L O lampone T I ali,Dolora;monetiali,Dolora monetiali
424,424,arti;ali;Rodi;rime;si,arti S T ali B E Rodi E SP rime R si,Artista;libero;di;esprimersi,Artista libero di esprimersi
425,425,Gi;Rodi;Bagnoregio,Gi Rodi M Bagnoregio,Giro;di;Borgo,Giro di Borgo
426,426,ave;cani;mori;belli,ave RI cani mori belli ON E,Aver;ic;animo;ribellione,Aver ic animo ribellione
427,427,maglia;ore;do,A maglia ore A do R,Amali;aoreador,Amali aoreador
428,428,Po;litri;ali,Po P O litri B ali,Popoli;tribali,Popoli tribali
429,429,velo;anelli;pica,velo CI T anelli P pica,Velocità;nell;ippica,Velocità nell'ippica
430,430,oboe;letto,PR oboe letto RE,Probo;eletto,Probo eletto
431,431,navi;oca;sale,U navi T oca sale,Un;avito;casale,Un avito casale
432,432,,,,Fino ad Antenato le portano gli asini NU
433,433,re;rosa;su;cera,P re MU rosa su O cera,Premurosa;suocera,Premurosa suocera
434,434,arpa;chi;legge;re;agli;mici;mese;nodi;etto,D arpa C chi legge re agli A mici C O mese G nodi A F F etto,Dar;pacchi;leggere;agli;amici;come;segno;di;affetto,Dar pacchi leggere agli amici come segno di affetto
435,435,porta;dito,UN OS porta R dito,Uno;sport;ardito,Uno sport ardito
436,436,ave;gas;entro;ari,ave RE gas S M entro F F ari,Avere;gassenti;sotto;fari,Avere gassenti sotto fari
437,437,orche;aerodinamica,orche ST R aerodinamica,Orchestra;erodica,Orchestra erodica
438,438,porta;testa;vere;tori,IM porta N testa F vere tori A L E,Importante;staff;elettoriale,Importante staff elettoriale
439,439,metri;anelli,D E metri O PI anelli,Demetrio;piazzelli,Demetrio piazzelli
440,440,con;orda,CI con L orda,Cicon;lorda,Cicon lorda
441,441,sala;temi,IN sala temi S TE,Insalate;miste,Insalate miste
442,442,posate;ale,posate A T R ale,Posa;teatrale,Posa teatrale
443,443,oste;nero;redi;Rita,S oste nero P E redi CA Rita,Sostener;opera;di;Carita,Sostener opera di Carita
444,444,assale;oste;ore,assale P oste R I ore,Assale;posteriore,Assale posteriore
445,445,fori;adipe;nane;denti,E U fori adipe RSO nane M P U denti,Euforia;di;persone;modesti,Euforia di persone modesti
446,446,dardi;ari;ambi;odi;ari,dardi N ari I N C ambi odi DO L L ari,Dar;dinari;in;cambia;di;dollari,Dar dinari in cambia di dollari
447,447,mari;lana,mari E L lana VA,Marillana;vana,Marillana vana
448,448,oca;borgo;ari,V oca B borgo LG ari,Vocabborg;olgari,Vocabborg olgari
449,449,,,,Santi [Padri di vitelli] = tori [Un po'... d'educazione] = ed
450,450,tra;seri;mola,tra seri mola NTI,Trase;rimolanti,Trase rimolanti
451,451,odi;odi;ore,odi AT odi TT AT ore,Odiate;dittatore,Odiate dittatore
452,452,espressi;tedesco;etto,espressi O NE tedesco L etto,Espressione;te;descolto,Espressione te descolto
453,453,ara;rea;con;chino,B ara rea con chino,Barare;a;conchino,Barare a conchino
454,454,seta;teli;nata,DIS seta N teli MO nata,Dissetante;limonata,Dissetante limonata
455,455,Muti;Rodi;tori,TE Muti SSI Rodi T TA tori,Temutissiro;dittatori,Temutissiro dittatori
456,456,Pi;astri;ami;are,Pi astri N ami LIT are,Piastrina;militare,Piastrina militare
457,457,,,,COL N N addizioni
458,458,Ro;fon;di;turturato,P Ro fon di T turturato N E,Profondità;turate,Profondità turate
459,459,fa;area;sai,fa T IC area S sai,Faticare;assai,Faticare assai
460,460,pesca;Sam,pesca D I Sam,Pesca;di;samar,Pesca di samar
461,461,orche;fan,C A orche fan D E,Caorche;fande,Caorche fande
462,462,esca;mina,FR esca NO mina,Fresca;nomina,Fresca nomina
463,463,pia;arpa;etti,pia N T arpa L etti,Piantar;paletti,Piantar paletti
464,464,dee;vate,O N dee LE vate,Onde;elevate,Onde elevate
465,465,auto;edili;etti;pera,auto R edili B R etti DO pera,Autore;di;libretti;d;opera,Autore di libretti d'opera
466,466,rigo;some;do,rigo RO some T O do,Rigoroso;metodo,Rigoroso metodo
467,467,su;di;superbi,O su A di AL superbi,Ossua;di;alsuperbi,Ossua di alsuperbi
468,468,vene;ali,vene ZI ali DO,Venezia;lido,Venezia lido
469,469,orma;lepre;viso,F orma lepre A V viso,Formale;preavviso,Formale preavviso
470,470,Oglio;soma,RIG Oglio soma IS,Rigoglioso;mais,Rigoglioso mais
471,471,Reno;api;ocre;via;va;via,T Reno R api D ocre CO via va RSA via,Treno;rapido;crecovi;avversa,Treno rapido crecovi-avversa
472,472,anca;tegame,SFI anca N tegame,Sfiancante;gage,Sfiancante gage
473,473,else;re;re,B else C re TA I re,Bel;secreteire,Bel secreteire
474,474,casco;per,NU casco per TA,Nucca;scoperta,Nucca scoperta
475,475,mini;ombrello;di,mini ST ombrello di ATI,Ministro;bellowedi,Ministro bellowedi
476,476,volte;pere,volte A M pere,Volte;a;mperere,Volte a mperere
477,477,con;ariete,con TR ariete SI,Contrarie;tesi,Contrarie tesi
478,478,fari;Eva;aro;oli,A F fari CH Eva NNO aro T oli,Affari;che;vanno;a;rotoli,Affari che vanno a rotoli
479,479,leggio;est,leggio N est E,Leggi;oneste,Leggi oneste
480,480,orsi;re;pero,C orsi DI re CU pero,Corsi;di;recupero,Corsi di recupero
481,481,rovi;arca;etti,rovi S T arca S S etti,Rovistar;cassetti,Rovistar cassetti
482,482,rocca;divi;dei;aste;mani,B rocca divi N O dei C aste L L I RO mani,Brocca;di;vino;dei;castelli;romani,Brocca di vino dei castelli romani
483,483,musi;aria;colta,musi C aria S colta TA,Musica;riascoltata,Musica riascoltata
484,484,sedia;assi;nati,MAS sedia PP assi O nati,Mase;di;appassionati,Mase di appassionati
485,485,unte;mari;letto,unte mari letto,Un;tema;riletto,Un tema riletto
486,486,mani;Edison;est,mani E R Edison est E,Maniera;disoneste,Maniera disoneste
487,487,avi;avi;Eva,L avi T avi EN Eva,La;vita;vive;n;eva,La vita vive n eva
488,488,,,,Odisseo C CE
489,489,usci;rea;collare,R I usci rea D E collare,Riuscire;a;decollare,Riuscire a decollare
490,490,lame;di;aria,lame di A O R aria,La;media;oraria,La media oraria
491,491,peri;losco;Turilli,peri C O losco N Turilli,Pericolo;sconturilli,Pericolo sconturilli
492,492,mani;redi;conti,mani E redi S conti NUE,Maniere;discrete,Maniere discrete
493,493,Cipro;odi;petto,RE Cipro C odi S petto,Reciproco;dispetto,Reciproco dispetto
494,494,amo;osti;lista;Talia,F amo S osti lista I Talia NO,Famoso;stilista;italiano,Famoso stilista italiano
495,495,risi;avi;tori,risi C A T avi T tori A,Riscata;vittoria,Riscata vittoria
496,496,arti;perle;oli,P arti RE perle oli E,Partire;per;l;Eolie,Partire per l'Eolie
497,497,via;caglio,MA via P caglio TI,Maviapca;gliotiti,Maviapca gliotiti
498,498,fra;sega;ante,fra sega L ante,Frase;galante,Frase galante
499,499,tra;rive;ali,S tra T rive RB ali,Stratir;verbali,Stratir verbali
500,500,ed;pilastro;tori,S ed I pilastro tori O,Sedipi;lastrotorio,Sedipi lastrotorio
501,501,,,,trema via R I Llo
502,502,colt;ara;statura,colt I V ara statura S,Coltivar;astuta,Coltivar astuta
503,503,ali;oste;tese;ape;are,S C I ali SP oste D A tese NZ ape N S are,Scialis;postese;nza;piena;pensare,Scialis postese nza piena pensare
504,504,chiave;tale;di;odiabili,"chiave RO, tale NTO L O di odiabili",Chi;a;vero;talento;lo;diabolico,Chi a vero talento lo diabolico
505,505,fa;ciac;punta,fa C ciac O M punta,Faccia;accompunta,Faccia accompunta
506,506,pedale;peri;lati;di;ore;di;etto,OS pedale peri M A lati di CU ore E di P etto,Ospedale;per;i;malati;di;cuore;e;di;petto,Ospedale per i malati di cuore e di petto
507,507,ala;amo;tomi;orata,M ala T amo L tomi GLI orata,Malata;molto;migliorata,Malata molto migliorata
508,508,Lodi;cono,PAO Lodi A cono,Paolo;Diacomo,Paolo Diacomo
509,509,pia;tele;visi,IM pia N TO tele visi VO,Impianto;televisivo,Impianto televisivo
510,510,toreri;Leda;ore,S toreri EL Leda M ore,Storerie;l;edamo,Storerie l'edamo
511,511,toro;manti,AU toro manti C O,Autoro;mantico,Autoro mantico
512,512,pia;otri;tino,pia TT otri E S tino,Piatto;triestino,Piatto triestino
513,513,topi;ode;serti,AL topi AN ode serti CO,Altopiano;desertico,Altopiano desertico
514,514,re;porte;ring;lese,re porte ring lese,Reporter;inglese,Reporter inglese
515,515,amo;Ra;via,L amo G Ra O via,La;mostra;ovvia,La mostra ovvia
516,516,ode;stie;orsi,M ode stie S B orsi,Modesti;esborsi,Modesti esborsi
517,517,more;in;menti;ile,A more in DI menti C A B ile,Amore;indimenticabile,Amore indimenticabile
518,518,ala;medio,S ala medio CA,Salame;di;oca,Salame di oca
519,519,tute;armi;re,tute L armi N O re NNI,Tutele;armicorni,Tutele armicorni
520,520,tori;aro,AL tori P aro,Alto;riparo,Alto riparo
521,521,si;agli;ammalati,VI si TA agli A M ammalati,Visità;agli;ammalati,Visità agli ammalati
522,522,Alpi;tante;parti,P Alpi tante parti T A,Palpitante;partita,Palpitante partita
523,523,tram;ara;oste,tram AND ara IP oste RI,Tramandara;ai;posteri,Tramandara ai posteri
524,524,orme;di;sordi,E N orme di sordi N E,Enorme;disordine,Enorme disordine
525,525,mani;teso,IM mani teso RI,Immani;tesori,Immani tesori
526,526,asse;redi;vita;nari,asse S SO redi vita IO nari O,Assessori;dividendionario,Assessori dividendionario
527,527,re;rete;Po,P re NDE rete M Po,Prendere;tempo,Prendere tempo
528,528,rena;rena;ali;tende,F rena rena T U R ali tende NZE,Frenare;naturali;tendenze,Frenare naturali tendenze
529,529,fa;fa;Nemi;antina;ore,fa N fa R O Nemi LL antina T ore,Fanfaronem;illantinatore,Fanfaronem illantinatore
530,530,ascia;teca;are;ore,L ascia teca NT are I L C U ore,Lasciate;cantare;il;cuore,Lasciate cantare il cuore
531,531,nodo;duna;la,A nodo duna P I la,Anodo;d;una;pila,Anodo d'una pila
532,532,su;sci;are;manica;astro,su sci T are I M manica T astro FI,Suscitare;immani;catastrofi,Suscitare immani catastrofi
533,533,scia;lane;ode,scia BO lane LF ode RO,Sciabola;nel;foderò,Sciabola nel foderò
534,534,,,,LA Gioconda NT a chicco a chicco non comandano TA
535,535,ellissi;ori;ratto,B ellissi M ori T ratto,Bellissimo;ritratto,Bellissimo ritratto
536,536,re;tra;rete;remo,re GIS tra rete R remo TI,Registrare;terremoti,Registrare terremoti
537,537,ratti;ossi,BU ratti NI R ossi,Burattini;rossi,Burattini rossi
538,538,sole;tea;aia,sole R tea P P aia,Solerte;appaia,Solerte appaia
539,539,arpa;leggio,F arpa L leggio,Far;palleggio,Far palleggio
540,540,Asti;come;saggi,IC Asti come S saggi O,Icastico;messaggio,Icastico messaggio
541,541,per;eco;letti,per I eco L letti V E,Perie;collettive,Perie collettive
542,542,laser;ramo;rena,laser ramo rena,La;serar;amorena,La serar amorena
543,543,con;su;sarte,con su sarte,Consusar;te,Consusar te
544,544,nero;copie;tese,U nero I copie M ON tese,Un;eroico;pietose,Un eroico pietose
545,545,nari;dadi;tesi,U nari D dadi P O tesi,Una;ridda;d;adipesi,Una ridda d'adipesi
546,546,risi;riso;riso;risi,PU risi NCE riso LA riso R risi,Puri;sinceri;solari;sorrisi,"Puri, sinceri, solari sorrisi"
547,547,armi;re;recise,D armi SU re P recise,Dar;misure;precise,Dar misure precise
548,548,porta;mento;ante;cono;nido,COM porta mento G A L ante cono G nido NNA,Comportamento;galante;con;ogni;donna,Comportamento galante con ogni donna
549,549,remi;dente,remi S C R E dente,Re;miscredente,Re miscredente
550,550,anca;tea;tesa,SFI anca N tea T tesa,Sfiancante;attesa,Sfiancante attesa
551,551,menti;Tecla;rose,S menti Tecla M O rose,Smentite;clamorose,Smentite clamorose
552,552,ora;di;oca,SP ora di C oca SO,Sporadico;caso,Sporadico caso
553,553,nel;lido;nati,A nel lido nati,Anelli;donati,Anelli donati
554,554,seri;riso,E S seri R riso,Esseri;rriso,Esseri rriso
555,555,nani;ore;arto,U nani MOS ore P arto,Un;animoso;reparto,Un animoso reparto
556,556,pica;rasi;mi;tic,ROM pica rasi G mi S tic I,Rompicara;sintetici,Rompicara sintetici
557,557,costa;tresa,S costa N tresa,Scostante;resa,Scostante resa
558,558,Pi;cola;cola,Pi C cola S cola RA,Piccola;scolara,Piccola scolara
559,559,re;lire;Cipro,re G A lire Cipro CI,Regali;reciproci,Regali reciproci
560,560,remo;semina;care;alato;alpha,E remo semia S care GN alato D alpha I,"Eremo;semiascaregnalato;dalfai;""la;""la","Eremo semiascaregnalato dalfai ""la ""la"
561,561,dea;Ate,RON dea RM Ate,Ronda;armate,Ronda armate
562,562,dardi;etti;recise,dardi R etti V E P recise,Dar;direttive;precise,Dar direttive precise
563,563,attore;sci,P attore sci SSO,Patto;rescisso,Patto rescisso
564,564,oca;olio;vino;Ati,V oca B olio V vino NUS Ati,Vocaboli;oivi;non;usati,Vocaboli oivi non usati
565,565,oca;epe;ante,GI oca R epe S ante,Giocare;pesante,Giocare pesante
566,566,scopa;tema,BRU scopa S tema,Brusco;pastemato,Brusco pastemato
567,567,lana;rade;eco,lana T U rade LL eco SE,La;natura;delle;cose,La natura delle cose
568,568,ode;arti;anni,SP ode ST arti R anni,Spodestar;tiranni,Spodestar tiranni
569,569,Egitto;enti,L Egitto MB I enti,Leggi;tombienti,Leggi tombienti
570,570,oste;amo;orate,C oste GI amo NIT orate,Coste;già;monetorate,Coste già monetorate
571,571,nano;Pesaro;si,U nano IOS Pesaro O si,Una;nazione;spagnola,Una nazione spagnola
572,572,oste;nere;stie;con;micio;nastro,S oste nere CO stie con O micio nastro SI,Sostenere;costi;economici;onastrosi,Sostenere costi economici onastrosi
573,573,stie;ali,A M stie ali N A,Amstiea;lina,Amstiea lina
574,574,arti;remi;ante,P arti remi G R ante,Partire;migrante,Partire migrante
575,575,rocca;tiara;esca,B rocca tiara B esca TI,Broccati;arabescati,Broccati arabescati
576,576,do;cieco;etti,do L cieco N F etti,Dolci;e;confetti,Dolci e confetti
577,577,gente;are,AR gente OM are,Argenteo;mare,Argenteo mare
578,578,rena;tasca;nata,SE rena tasca NZ O nata,Serenata;scansionata,Serenata scansionata
579,579,moschea;cane,moschea F RI cane,Mosche;africane,Mosche africane
580,580,asse;odi;giara,asse DI odi N giara RI,Assedio;d;ingiari,Assedio d'ingiari
581,581,legge;ras;puma,legge ras puma,Leggera;spuma,Leggera spuma
582,582,ondine;mi;ione,B ondine mi S S S ione,Bond;in;emissione,Bond in emissione
583,583,sergente;desta,ES sergente MO desta,Esser;gente;modesta,Esser gente modesta
584,584,dei;olla;ile,F E dei NCR olla B ile,Fede;incrollabile,Fede incrollabile
585,585,are;unto;in;ponente,US are unto NO in DI S ponente,Usare;un;tono;indisponente,Usare un tono indisponente
586,586,dio;odi;dio,O dio S odi SSI dio,Odioso;dissidio,Odioso dissidio
587,587,Po;tinti,S Po tinti VU,Spot;in;tivù,Spot in tivù
588,588,larice;cava,larice R cava NA,La;ricerca;vana,La ricerca vana
589,589,ape;sante;dita,UN ape sante E R E dita,Una;pesante;eredità,Una pesante eredità
590,590,rane;tigre,AVE rane tigre CI,Aver;anetig;reci,Aver anetig reci
591,591,pie;asso;lati;razzi,A M pie D asso lati T E R razzi,Ampi;ed;assolati;terrazzi,Ampi ed assolati terrazzi
592,592,rio;negro;orbo,rio negro S orbo NO,Rio N;negrosorbo,Rio N negrosorbo
593,593,cocco;la;tini;Po;tini,cocco la tini Po tini,Coccolati;nipotini,Coccolati nipotini
